periodico,news_date,year,month,day,page,ed,evento,event_code,ubicacion,has_sequia,agrocultura,ganaderia,hidrologia,energia,latitud,longitud
extremadura,20/12/1973,1973,12,20,11,,Crecida,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,24/12/1973,1973,12,24,8,,,,,False,0,0,0,0,,
hoy,02/01/1974,1974,1,2,16,BAD,,,,False,0,0,0,0,,
hoy,06/01/1974,1974,1,6,24,BAD,sequía,,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,08/01/1974,1974,1,8,1,BAD,,,,False,0,0,0,0,,
hoy,08/01/1974,1974,1,8,28,BAD,sequía,,Zahínos,True,0,0,0,0,38.33155821023243,-6.953137496204532
hoy,24/01/1974,1974,1,24,22,CAC,sequía,,Yelves,True,0,0,0,0,,
hoy,31/01/1974,1974,1,31,17,BAD,,,,False,0,0,0,0,,
hoy,10/03/1974,1974,3,9,22,CAC,sequía,,Trasierra,True,1,1,0,0,38.18995335967929,-5.994825385084807
hoy,16/03/1974,1974,3,16,12,BAD,,,,False,0,0,0,0,,
hoy,22/03/1974,1974,3,22,23,BAD,sequía,,Zahínos,True,0,0,0,0,38.33155821023243,-6.953137496204532
hoy,27/03/1974,1974,3,27,6,BAD,,,,False,0,0,0,0,,
hoy,06/04/1974,1974,4,6,22,CAC,nieve,,Jarandilla,True,0,0,0,0,40.13073101893005,-5.657896254753887
hoy,14/04/1974,1974,4,14,36,CAC,,,,False,0,0,0,0,,
extremadura,19/04/1974,1974,4,19,10,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,22/04/1974,1974,4,22,15,,,,,False,0,0,0,0,,
hoy,10/05/1974,1974,5,10,23,BAD,,,,False,0,0,0,0,,
hoy,19/05/1974,1974,5,19,39,BAD,tormenta,,Zalamea de la Serena,True,0,0,1,0,38.64988080204128,-5.65827426712498
hoy,21/05/1974,1974,5,21,32,CAC,,,,False,0,0,0,0,,
hoy,23/05/1974,1974,5,23,23,BAD,sequía,,Herrehuela,True,0,0,1,0,,
hoy,31/05/1974,1974,5,31,11,CAC,sequía,,Valdesalor,True,0,0,1,0,39.37760012946292,-6.348047165142578
hoy,31/05/1974,1974,5,31,16,BAD,,,,False,0,0,0,0,,
hoy,02/06/1974,1974,6,2,12,CAC,sequía,,Casar  de Cáceres,True,0,0,1,0,39.56110840080112,-6.4173219572025655
hoy,16/06/1974,1974,6,13,13,CAC,sequía,,Malpartida de Cáceres,True,0,0,1,0,39.44606886667186,-6.505515540984494
hoy,14/06/1974,1974,6,14,17,CAC,,,,False,0,0,0,0,,
hoy,15/06/1974,1974,6,15,20,BAD,sequía,,"Zafra, Almendralejo",True,0,0,1,0,38.55263773994259,-6.411909069108042
hoy,16/06/1974,1974,6,16,14,BAD,,,,False,0,0,0,0,,
hoy,21/06/1974,1974,6,21,13,BAD,sequía,,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,22/06/1974,1974,6,22,40,BAD,,,,False,0,0,0,0,,
hoy,25/06/1974,1974,6,25,9,CAC,,,,False,0,0,0,0,,
hoy,03/07/1974,1974,7,3,20,CAC,,,,False,0,0,0,0,,
hoy,16/07/1974,1974,7,16,20,BAD,sequía,,Zafra,True,0,0,0,0,38.42187307146895,-6.416697978031944
hoy,04/08/1974,1974,8,4,26,BAD,,,,False,0,0,0,0,,
hoy,06/08/1974,1974,8,6,32,BAD,,,,False,0,0,0,0,,
extremadura,15/08/1974,1974,8,15,3,,,,,False,0,0,0,0,,
extremadura,15/08/1974,1974,8,15,4,,,,,False,0,0,0,0,,
hoy,24/08/1974,1974,8,24,22,CAC,sequía,,Zarza la Mayor,True,0,1,0,0,39.87691644793317,-6.861602854438933
hoy,27/08/1974,1974,8,27,23,BAD,sequía,,Zahínos,True,0,1,1,0,38.33155821023243,-6.953137496204532
extremadura,29/08/1974,1974,8,29,7,,Lluvia,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,30/08/1974,1974,8,30,9,,Sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
hoy,03/09/1974,1974,9,3,16,BAD,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,04/09/1974,1974,9,4,13,CAC,sequía,,Cáceres,True,0,1,0,0,39.47753910519658,-6.377428325189714
hoy,04/09/1974,1974,9,4,23,CAC,sequía,,Fuente del Maestre,True,0,0,1,0,38.52549076226078,-6.447472383955171
hoy,07/09/1974,1974,9,7,38,CAC,,,,False,0,0,0,0,,
hoy,11/09/1974,1974,9,11,13,BAD,,,,False,0,0,0,0,,
extremadura,17/09/1974,1974,9,17,14,,,,,False,0,0,0,0,,
hoy,19/09/1974,1974,9,19,21,BAD,,,,False,0,0,0,0,,
extremadura,25/09/1974,1974,9,25,12,,Lluvia,,Valencia de Alcántara,True,0,0,1,0,39.41026172958824,-7.244173555257091
extremadura,26/09/1974,1974,9,26,8,,,,,False,0,0,0,0,,
extremadura,30/09/1974,1974,9,30,7,,Lluvia,,Miajadas,True,0,0,1,0,39.15079487053819,-5.909483992989726
extremadura,01/10/1974,1974,10,1,8,,,,,False,0,0,0,0,,
extremadura,01/10/1974,1974,10,1,12,,,,,False,0,0,0,0,,
hoy,02/10/1974,1974,10,2,6,BAD,,,,False,0,0,0,0,,
extremadura,02/10/1974,1974,10,2,12,,Lluvia,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
extremadura,02/10/1974,1974,10,2,16,,,,,False,0,0,0,0,,
hoy,02/10/1974,1974,10,2,20,CAC,,,,False,0,0,0,0,,
extremadura,04/10/1974,1974,10,4,3,,,,,False,0,0,0,0,,
hoy,01/10/1974,1974,10,4,7,BAD,sequía,,Zahínos,True,0,0,1,0,38.33155821023243,-6.953137496204532
extremadura,04/10/1974,1974,10,4,15,,,,,False,0,0,0,0,,
hoy,04/10/1974,1974,10,4,23,CAC,sequía,,Cabezuela del Valle,True,1,1,0,0,40.19423940726183,-5.805892700156768
extremadura,05/10/1974,1974,10,5,7,,,,,False,0,0,0,0,,
extremadura,08/10/1974,1974,10,8,15,,Lluvia,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
hoy,08/10/1974,1974,10,8,27,BAD,,,,False,0,0,0,0,,
hoy,08/10/1974,1974,10,8,33,CAC,sequía,,Ahillones,True,0,1,0,0,38.25937195488645,-5.86511304551475
hoy,09/10/1974,1974,10,9,1,BAD,,,,False,0,0,0,0,,
hoy,11/10/1974,1974,10,11,15,BAD,sequía,,Oliva de Mérida,True,1,1,1,0,38.791280514360125,-6.122715911874886
hoy,13/10/1974,1974,10,13,3,BAD,,,,False,0,0,0,0,,
hoy,13/10/1974,1974,10,13,38,CAC,sequía,,Tejeda del Tiétar,True,1,1,0,0,,
extremadura,14/10/1974,1974,10,14,9,,Sequía,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,16/10/1974,1974,10,16,10,,Sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,17/10/1974,1974,10,17,7,,Lluvia,,Cáceres,True,1,1,1,0,39.47753910519658,-6.377428325189714
hoy,17/10/1974,1974,10,17,21,CAC,,,,False,0,0,0,0,,
hoy,18/10/1974,1974,10,18,9,BAD,,,,False,0,0,0,0,,
extremadura,19/10/1974,1974,10,19,6,,,,,False,0,0,0,0,,
extremadura,22/10/1974,1974,10,22,9,,Lluvia,,Cáceres,True,1,1,0,0,39.47753910519658,-6.377428325189714
extremadura,22/10/1974,1974,10,22,12,,Sequía,,Zarza la Mayor,True,0,1,0,0,39.87691644793317,-6.861602854438933
hoy,22/10/1974,1974,10,22,32,CAC,sequía,,Cuacos de Yuste,True,0,0,1,0,40.10488626028864,-5.724930542849765
extremadura,23/10/1974,1974,10,23,9,,,,,False,0,0,0,0,,
extremadura,23/10/1974,1974,10,23,12,,Lluvia,,Valencia de Alcántara,True,1,1,0,0,39.41026172958824,-7.244173555257091
extremadura,24/10/1974,1974,10,24,4,,,,,False,0,0,0,0,,
hoy,25/10/1974,1974,10,25,12,BAD,,,,False,0,0,0,0,,
extremadura,26/10/1974,1974,10,26,2,,Sequía,,Cáceres,True,0,1,0,0,39.47753910519658,-6.377428325189714
hoy,26/10/1974,1974,10,26,23,BAD,sequía,,Casas de Reina,True,1,0,0,0,38.20238842795281,-5.970547599713604
hoy,27/10/1974,1974,10,27,39,CAC,nieves,,Aldeanueva de la Vera,True,0,0,0,0,40.12982776803074,-5.698645993214258
hoy,30/10/1974,1974,10,30,16,CAC,,,,False,0,0,0,0,,
hoy,31/10/1974,1974,10,31,22,CAC,sequía,,Zarza la Mayor,True,1,1,0,0,39.87691644793317,-6.861602854438933
hoy,01/11/1974,1974,11,1,20,CAC,sequía,,Perales del Puerto,True,1,0,0,0,40.156104892526685,-6.68133967372863
extremadura,02/11/1974,1974,11,2,16,,,,,False,0,0,0,0,,
hoy,02/11/1974,1974,11,2,26,BAD,,,,False,0,0,0,0,,
hoy,03/11/1974,1974,11,3,38,BAD,,,,False,0,0,0,0,,
extremadura,04/11/1974,1974,11,4,9,,Sequía,,Valcorchero (Plasencia),True,1,1,0,0,40.03535535252543,-6.089134757182878
extremadura,05/11/1974,1974,11,5,12,,Lluvia,,Valencia de Alcántara,True,0,1,0,0,39.41026172958824,-7.244173555257091
hoy,05/11/1974,1974,11,5,33,CAC,sequía,,Torrejón el rubio,True,0,0,1,0,39.770824622311125,-6.012335249034648
hoy,07/11/1974,1974,11,7,23,BAD,sequía,,Siruela,True,1,1,0,0,38.976616337220136,-5.0501954103768085
extremadura,08/11/1974,1974,11,8,4,,,,,False,0,0,0,0,,
extremadura,08/11/1974,1974,11,8,15,,,,,False,0,0,0,0,,
hoy,09/11/1974,1974,11,9,11,CAC,sequía,,Cáceres,True,0,1,0,0,39.47753910519658,-6.377428325189714
hoy,09/11/1974,1974,11,9,17,CAC,,,,False,0,0,0,0,,
hoy,10/11/1974,1974,11,10,27,CAC,sequía,,Talayauela,True,1,1,0,0,,
extremadura,12/11/1974,1974,11,12,3,,,,,False,0,0,0,0,,
hoy,12/11/1974,1974,11,12,23,BAD,,,,False,0,0,0,0,,
hoy,12/11/1974,1974,11,12,32,BAD,,,,False,0,0,0,0,,
extremadura,13/11/1974,1974,11,13,12,,Lluvia,,Valencia de Alcántara,True,1,1,0,0,39.41026172958824,-7.244173555257091
hoy,13/11/1974,1974,11,13,22,CAC,sequía,,Serradilla,True,0,0,0,0,39.82891014852736,-6.139142666346821
hoy,14/11/1974,1974,11,14,22,BAD,sequía,,Zarza la Mayor,True,1,1,0,0,39.87691644793317,-6.861602854438933
extremadura,15/11/1974,1974,11,15,1,,Sequía,,Provincia de Cáceres,True,0,0,1,0,,
extremadura,15/11/1974,1974,11,15,9,,Sequía,,Provincia de Cáceres,True,1,1,1,0,,
extremadura,15/11/1974,1974,11,15,10,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,15/11/1974,1974,11,15,10,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,15/11/1974,1974,11,15,20,BAD,sequía,,Zafra,True,0,1,0,0,38.42187307146895,-6.416697978031944
hoy,15/11/1974,1974,11,15,22,BAD,,,,False,0,0,0,0,,
hoy,16/11/1974,1974,11,16,13,CAC,sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,17/11/1974,1974,11,17,54,BAD,sequía,,Tejada de Tiétar,True,0,0,1,0,,
extremadura,19/11/1974,1974,11,19,2,,,,,False,0,0,0,0,,
extremadura,19/11/1974,1974,11,19,12,,Sequía,,Casar de Cáceres,True,0,0,1,0,39.56110840080112,-6.4173219572025655
extremadura,22/11/1974,1974,11,22,1,,,,,False,0,0,0,0,,
extremadura,25/11/1974,1974,11,25,3,,,,,False,0,0,0,0,,
extremadura,25/11/1974,1974,11,25,9,,,,,False,0,0,0,0,,
hoy,28/11/1974,1974,11,28,2,BAD,,,,False,0,0,0,0,,
hoy,28/11/1974,1974,11,28,6,BAD,,,,False,0,0,0,0,,
extremadura,28/11/1974,1974,11,28,12,,Nieve,,Valle del Jerte,True,0,0,0,0,,
hoy,28/11/1974,1974,11,28,29,BAD,,,,False,0,0,0,0,,
extremadura,29/11/1974,1974,11,29,12,,Lluvia,,Brozas,True,0,1,0,0,39.61234132301401,-6.778565289568476
extremadura,29/11/1974,1974,11,29,15,,,,,False,0,0,0,0,,
hoy,29/11/1974,1974,11,29,15,BAD,,,,False,0,0,0,0,,
extremadura,30/11/1974,1974,11,30,6,,,,,False,0,0,0,0,,
hoy,01/12/1974,1974,12,1,21,BAD,sequía,,Cáceres,True,0,1,0,0,39.47753910519658,-6.377428325189714
hoy,01/12/1974,1974,12,1,39,CAC,sequía,,Villalva de los Barros,True,0,1,0,0,,
hoy,04/12/1974,1974,12,4,11,CAC,,,,False,0,0,0,0,,
hoy,05/12/1974,1974,12,5,4,BAD,,,,False,0,0,0,0,,
extremadura,07/12/1974,1974,12,7,7,,,,,False,0,0,0,0,,
hoy,07/12/1974,1974,12,7,20,BAD,,,,False,0,0,0,0,,
hoy,10/12/1974,1974,12,10,33,BAD,sequía,,Siruela,True,1,1,0,0,38.976616337220136,-5.0501954103768085
hoy,11/12/1974,1974,12,11,11,BAD,,,,False,0,0,0,0,,
hoy,12/12/1974,1974,12,12,9,BAD,,,,False,0,0,0,0,,
hoy,14/12/1974,1974,12,14,29,BAD,,,,False,0,0,0,0,,
extremadura,17/12/1974,1974,12,17,3,,,,,False,0,0,0,0,,
hoy,18/12/1974,1974,12,18,8,BAD,,,,False,0,0,0,0,,
hoy,18/12/1974,1974,12,18,22,BAD,,,,False,0,0,0,0,,
hoy,18/12/1974,1974,12,18,23,CAC,sequía,,Navalmoral de la Mata,True,0,0,0,0,39.890258676725125,-5.537981032967856
hoy,19/12/1974,1974,12,19,22,CAC,sequía,,Zahínos,True,1,1,0,0,38.33155821023243,-6.953137496204532
extremadura,20/12/1974,1974,12,20,16,,Sequía,,Cáceres y Badajoz,True,0,0,0,0,39.17428692951678,-6.676424687233894
extremadura,21/12/1974,1974,12,21,6,,Sequía,,Cáceres,True,1,1,0,0,39.47753910519658,-6.377428325189714
hoy,21/12/1974,1974,12,21,22,BAD,sequía,,Aldeanueva de la Vera,True,0,0,0,0,40.12982776803074,-5.698645993214258
hoy,22/12/1974,1974,12,22,25,BAD,,,,False,0,0,0,0,,
extremadura,24/12/1974,1974,12,24,12,,Frío,,Valle del Jerte,True,0,0,0,0,,
hoy,24/12/1974,1974,12,24,33,BAD,sequía,,Oliva de Mérida,True,1,1,0,0,38.791280514360125,-6.122715911874886
extremadura,26/12/1974,1974,12,26,11,,Lluvia,,Valencia de Alcántara,True,0,0,0,0,39.41026172958824,-7.244173555257091
hoy,26/12/1974,1974,12,26,15,CAC,,,,False,0,0,0,0,,
hoy,26/12/1974,1974,12,26,22,CAC,sequía,,Jarandilla,True,0,1,0,0,40.13073101893005,-5.657896254753887
hoy,26/12/1974,1974,12,26,23,CAC,sequía,,Oliva de la Frontera,True,1,1,0,0,38.27669744408432,-6.917596372554035
extremadura,27/12/1974,1974,12,27,15,,,,,False,0,0,0,0,,
hoy,27/12/1974,1974,12,27,22,CAC,sequía,,Jarandilla,True,0,0,0,0,40.13073101893005,-5.657896254753887
hoy,28/12/1974,1974,12,28,22,BAD,sequía,,Zarza la Mayor,True,0,0,0,0,39.87691644793317,-6.861602854438933
extremadura,31/12/1974,1974,12,31,5,,,,,False,0,0,0,0,,
hoy,31/12/1974,1974,12,31,12,CAC,,,,False,0,0,0,0,,
hoy,31/12/1974,1974,12,31,13,CAC,sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
hoy,31/12/1974,1974,12,31,29,BAD,,,,False,0,0,0,0,,
hoy,02/01/1975,1975,1,2,14,CAC,,,,False,0,0,0,0,,
extremadura,03/01/1975,1975,1,3,7,,Sequía,,Provincia de Cáceres,True,0,1,0,0,,
hoy,03/01/1975,1975,1,3,8,CAC,Sequía,,Badajoz,True,0,1,0,0,38.871034753836994,-6.975421049278072
hoy,05/01/1975,1975,1,5,19,CAC,Sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,07/01/1975,1975,1,7,8,,,,,False,0,0,0,0,,
extremadura,07/01/1975,1975,1,7,12,,Lluvia,,Valencia de Alcántara,True,1,1,0,0,39.41026172958824,-7.244173555257091
hoy,07/01/1975,1975,1,7,19,BAD,,,,False,0,0,0,0,,
hoy,07/01/1975,1975,1,7,28,MER,,,,False,0,0,0,0,,
hoy,09/01/1975,1975,1,9,11,CAC,,,,False,0,0,0,0,,
hoy,10/01/1975,1975,1,10,1,CAC,Sequía,,Extremadura,True,1,1,0,0,,
hoy,10/01/1975,1975,1,10,3,BAD,,,,False,0,0,0,0,,
hoy,10/01/1975,1975,1,10,5,BAD,Sequía,,Extremadura,True,1,0,0,0,,
extremadura,10/01/1975,1975,1,10,6,,Lluvia,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
hoy,10/01/1975,1975,1,10,6,BAD,,,,False,0,0,0,0,,
extremadura,10/01/1975,1975,1,10,13,,Lluvia,,Cuacos de Yuste,True,1,1,0,0,40.10488626028864,-5.724930542849765
hoy,10/01/1975,1975,1,10,17,MER,Sequía,,Don Benito y Villanueva (Badajoz),True,0,0,1,0,38.95620783267387,-5.859801918815306
extremadura,11/01/1975,1975,1,11,4,,,,,False,0,0,0,0,,
hoy,11/01/1975,1975,1,11,9,MER,Sequía,,Almendralejo (Badajoz),True,0,0,1,0,38.68340240841623,-6.407120160184139
hoy,11/01/1975,1975,1,11,11,BAD,Sequía,,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,11/01/1975,1975,1,11,11,MER,Sequía,,Mérida (Badajoz),True,0,0,0,0,38.91549201670453,-6.341926065709169
hoy,11/01/1975,1975,1,11,14,CAC,Sequía,,Brozas (Cáceres),True,0,0,1,0,39.61234132301401,-6.778565289568476
extremadura,14/01/1975,1975,1,14,3,,,,,False,0,0,0,0,,
extremadura,14/01/1975,1975,1,14,4,,,,,False,0,0,0,0,,
extremadura,14/01/1975,1975,1,14,11,,Sequía,,Cáceres,True,1,1,0,0,39.47753910519658,-6.377428325189714
extremadura,16/01/1975,1975,1,16,12,,Sequía,,Extremadura,True,0,1,0,0,,
hoy,17/01/1975,1975,1,17,14,CAC,Sequía,,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
hoy,17/01/1975,1975,1,17,17,CAC,Sequía,,Trujillo (Cáceres),True,0,0,0,0,39.45888638575288,-5.876389783097755
hoy,18/01/1975,1975,1,18,11,CAC,,,,False,0,0,0,0,,
hoy,18/01/1975,1975,1,18,13,BAD,,,,False,0,0,0,0,,
hoy,18/01/1975,1975,1,18,16,CAC,Sequía,,Talayuela (Cáceres),True,0,0,0,0,39.98684994553757,-5.608117188120495
extremadura,20/01/1975,1975,1,20,1,,,,,False,0,0,0,0,,
extremadura,20/01/1975,1975,1,20,15,,,,,False,0,0,0,0,,
extremadura,21/01/1975,1975,1,21,12,,Lluvia,,Arroyo de la Luz,True,0,0,1,0,39.48424151476158,-6.583900547775354
hoy,22/01/1975,1975,1,22,4,BAD,,,,False,0,0,0,0,,
hoy,22/01/1975,1975,1,22,16,BAD,,,,False,0,0,0,0,,
extremadura,24/01/1975,1975,1,24,10,,,,,False,0,0,0,0,,
hoy,25/01/1975,1975,1,25,13,SUP,,,,False,0,0,0,0,,
hoy,26/01/1975,1975,1,26,2,BAD,,,,False,0,0,0,0,,
extremadura,27/01/1975,1975,1,27,8,,,,,False,0,0,0,0,,
extremadura,29/01/1975,1975,1,29,3,,Sequía,,Extremadura,True,1,1,0,0,,
hoy,01/02/1975,1975,2,1,17,CAC,,,,False,0,0,0,0,,
hoy,05/02/1975,1975,2,5,12,BAD,Sequía,,Oliva de la Frontera (Badajoz),True,0,1,0,0,38.27669744408432,-6.917596372554035
hoy,06/02/1975,1975,2,6,15,CAC,Sequía,,La Morera (Badajoz),True,1,1,0,0,38.54643107080325,-6.653812568292555
extremadura,07/02/1975,1975,2,7,12,,Lluvia,,Comarca de Sierra de San Pedro,True,0,0,0,0,,
hoy,09/02/1975,1975,2,9,24,CAC,Sequía,,Extremadura,True,1,1,0,0,,
extremadura,11/02/1975,1975,2,11,5,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,12/02/1975,1975,2,12,12,MER,,,,False,0,0,0,0,,
hoy,16/02/1975,1975,2,16,16,BAD,Sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,17/02/1975,1975,2,17,7,,,,,False,0,0,0,0,,
hoy,20/02/1975,1975,2,20,17,BAD,,,,False,0,0,0,0,,
hoy,21/02/1975,1975,2,21,23,BAD,,,,False,0,0,0,0,,
extremadura,24/02/1975,1975,2,24,4,,,,,False,0,0,0,0,,
extremadura,13/03/1975,1975,3,13,2,,,,,False,0,0,0,0,,
extremadura,13/03/1975,1975,3,14,16,,Lluvia,,Arroyo de la Luz,True,0,0,0,0,39.48424151476158,-6.583900547775354
hoy,21/03/1975,1975,3,21,10,CAC,Sequía,,Casar (Cáceres),True,0,0,1,0,40.292703591875565,-6.253524617864775
hoy,30/03/1975,1975,3,30,5,BAD,,,,False,0,0,0,0,,
extremadura,05/04/1975,1975,4,5,1,,,,,False,0,0,0,0,,
extremadura,26/04/1975,1975,4,26,4,,Lluvia,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,01/05/1975,1975,5,1,14,CAC,Sequía,,Serradilla (Cáceres),True,0,0,0,0,39.82891014852736,-6.139142666346821
hoy,02/05/1975,1975,5,2,17,CAC,,,,False,0,0,0,0,,
hoy,06/05/1975,1975,5,6,1,CAC,,,,False,0,0,0,0,,
hoy,10/05/1975,1975,5,10,12,BAD,Sequía,,Badajoz,True,1,0,0,0,38.871034753836994,-6.975421049278072
extremadura,16/05/1975,1975,5,16,11,,,,,False,0,0,0,0,,
extremadura,21/05/1975,1975,5,21,9,,Lluvia,,Ahigal,True,0,1,0,0,40.1890939939129,-6.187514761591455
extremadura,02/07/1975,1975,7,2,12,,Lluvia,,Comarca Sierra de San Pedro,True,0,0,1,0,,
extremadura,28/07/1975,1975,7,28,7,,,,,False,0,0,0,0,,
hoy,03/08/1975,1975,8,3,22,CAC,Sequía,,Zarza la Mayor (Cáceres),True,0,1,0,0,39.87691644793317,-6.861602854438933
hoy,07/08/1975,1975,8,7,16,MER,,,,False,0,0,0,0,,
extremadura,14/08/1975,1975,8,14,11,,Sequía,,Cuacos de Yuste,True,0,0,0,0,40.10488626028864,-5.724930542849765
hoy,16/08/1975,1975,8,16,24,BAD,,,,False,0,0,0,0,,
hoy,22/08/1975,1975,8,22,16,CAC,Sequía,,Aceituna (Cáceres),True,0,1,0,0,40.14912573989373,-6.331909317410821
hoy,27/08/1975,1975,8,27,15,CAC,Sequía,,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,28/08/1975,1975,8,28,13,,,,,False,0,0,0,0,,
hoy,29/08/1975,1975,8,29,15,CAC,,,,False,0,0,0,0,,
extremadura,03/09/1975,1975,9,3,11,,Lluvia,,Comarca de Sierra de San Pedro,True,0,0,0,0,,
extremadura,03/09/1975,1975,9,3,14,,,,,False,0,0,0,0,,
hoy,04/09/1975,1975,9,4,10,BAD,,,,False,0,0,0,0,,
extremadura,05/09/1975,1975,9,5,12,,Sequía,,Valle del Jerte,True,0,0,1,0,,
extremadura,08/09/1975,1975,9,8,5,,,,,False,0,0,0,0,,
extremadura,12/09/1975,1975,9,12,2,,,,,False,0,0,0,0,,
extremadura,12/09/1975,1975,9,12,11,,Lluvia,,Valle del Jerte,True,0,0,1,0,,
hoy,26/09/1975,1975,9,26,11,MER,Sequía,,Trasierra (Badajoz),True,1,1,0,0,38.18995335967929,-5.994825385084807
extremadura,27/09/1975,1975,9,27,5,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,30/09/1975,1975,9,30,15,,,,,False,0,0,0,0,,
extremadura,03/10/1975,1975,10,3,8,,,,,False,0,0,0,0,,
extremadura,06/11/1975,1975,10,6,9,,Lluvia,,Zarza la Mayor,True,0,0,0,0,39.87691644793317,-6.861602854438933
extremadura,07/10/1975,1975,10,7,1,,,,,False,0,0,0,0,,
hoy,12/10/1975,1975,10,12,40,MER,,,,False,0,0,0,0,,
hoy,15/10/1975,1975,10,15,16,BAD,Sequía,,Badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
hoy,16/10/1975,1975,10,16,16,CAC,Sequía,,Zarza la Mayor (Cáceres),True,0,1,0,0,39.87691644793317,-6.861602854438933
extremadura,17/11/1975,1975,10,17,7,,Lluvia,,Villasbuenas de Gata,True,0,0,1,0,40.178444499030775,-6.625942790470481
hoy,19/10/1975,1975,10,19,18,MER,,,,False,0,0,0,0,,
hoy,22/10/1975,1975,10,22,16,BAD,,,,False,0,0,0,0,,
hoy,24/10/1975,1975,10,24,17,BAD,Sequía,,Oliva de la Frontera (Badajoz),True,1,1,1,0,38.27669744408432,-6.917596372554035
hoy,28/10/1975,1975,10,28,24,BAD,,,,False,0,0,0,0,,
hoy,31/10/1975,1975,10,31,11,BAD,Sequía,,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,03/11/1975,1975,11,3,19,,,,,False,0,0,0,0,,
hoy,06/11/1975,1975,11,6,15,MER,,,,False,0,0,0,0,,
extremadura,08/11/1975,1975,11,8,1,,,,,False,0,0,0,0,,
hoy,09/11/1975,1975,11,9,28,MER,Sequia,,Región Extremeña,True,1,1,0,0,,
extremadura,11/11/1975,1975,11,11,11,,Sequía,,Zarza la Mayor,True,1,1,0,0,39.87691644793317,-6.861602854438933
extremadura,11/11/1975,1975,11,11,11,,Sequía,,Valle del Jerte,True,0,0,1,0,,
extremadura,12/11/1975,1975,11,12,4,,Sequía,,Coria,True,1,1,0,0,39.98807734718899,-6.536615926256122
extremadura,12/11/1975,1975,11,12,7,,,,,False,0,0,0,0,,
hoy,12/11/1975,1975,11,12,15,BAD,,,,False,0,0,0,0,,
hoy,13/11/1975,1975,11,13,10,MER,Sequia,,Fuente del Maestre (Badajoz),True,0,1,0,0,38.52549076226078,-6.447472383955171
hoy,16/11/1975,1975,11,16,1,BAD,,,,False,0,0,0,0,,
hoy,27/11/1975,1975,11,27,8,MER,Sequia,,Torremegia (Badajoz),True,1,0,1,0,38.871034753836994,-6.975421049278072
extremadura,04/12/1975,1975,12,4,16,,,,,False,0,0,0,0,,
hoy,06/12/1975,1975,12,6,18,BAD,,,,False,0,0,0,0,,
extremadura,09/12/1975,1975,12,9,12,,Frío,,Valencia de Alcántara,True,0,1,1,0,39.41026172958824,-7.244173555257091
hoy,09/12/1975,1975,12,9,22,CAC,Sequia,,Almoharín (Cáceres),True,1,1,1,0,39.17587117477212,-6.045433563363996
extremadura,10/12/1975,1975,12,10,7,,Sequía,,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,12/12/1975,1975,12,12,12,,Frío,,Almoharín,True,1,1,1,0,39.17587117477212,-6.045433563363996
extremadura,16/12/1975,1975,12,16,9,,,,,False,0,0,0,0,,
hoy,26/12/1975,1975,12,26,10,MER,Sequia,,Badajoz,True,1,0,0,0,38.871034753836994,-6.975421049278072
extremadura,27/12/1975,1975,12,27,1,,,,,False,0,0,0,0,,
hoy,28/12/1975,1975,12,28,13,CAC,,,,False,0,0,0,0,,
